21,87,1
58,88,1
10,89,1
58,90,1
11,91,1
32,92,1
10,93,1
2,94,1
46,95,1
6,0,1
27,1,1
50,2,1
8,3,1
31,4,1
14,5,1
61,6,1
50,7,1
3,8,1
35,9,1
77,10,1
46,11,1
13,12,1
47,13,1
32,14,1
59,15,1
58,16,1
61,17,1
1,18,1
32,19,1
6,20,1
54,21,1
31,22,1
10,23,1
34,24,1
61,25,1
32,26,1
1,27,1
54,28,1
46,29,1
43,30,1
4,31,1
14,32,1
17,33,1
24,34,1
9,35,1
33,36,1
10,37,1
53,38,1
54,39,1
10,40,1
19,41,1
21,42,1
13,43,1
14,44,1
49,45,1
11,46,1
49,47,1
31,48,1
62,49,1
7,50,1
54,51,1
13,52,1
77,53,1
28,54,1
21,55,1
11,56,1
16,57,1
16,58,1
15,59,1
13,60,1
17,61,1
49,62,1
33,63,1
47,64,1
19,65,1
30,66,1
57,67,1
3,68,1
19,69,1
28,70,1
59,71,1
11,72,1
19,73,1
21,74,1
4,75,1
30,76,1
7,77,1
33,78,1
13,79,1
10,80,1
30,81,1
21,82,1
33,83,1
19,84,1
30,85,1
34,86,1
55,87,1
44,88,1
40,89,1
44,90,1
56,91,1
44,92,1
40,93,1
29,95,1
25,0,1
44,1,1
64,3,1
48,4,1
44,5,1
0,6,1
38,7,1
64,8,1
40,10,1
56,11,1
60,12,1
45,13,1
44,14,1
44,15,1
44,16,1
25,17,1
64,18,1
26,19,1
0,20,1
55,21,1
48,22,1
37,23,1
64,24,1
0,25,1
44,26,1
44,27,1
39,28,1
20,29,1
45,30,1
48,31,1
26,32,1
63,33,1
64,34,1
63,36,1
40,37,1
23,38,1
51,39,1
37,40,1
42,41,1
51,42,1
52,43,1
26,44,1
64,45,1
29,46,1
64,47,1
22,48,1
64,49,1
38,50,1
42,51,1
60,52,1
38,53,1
39,54,1
42,55,1
29,56,1
44,57,1
44,58,1
39,59,1
12,60,1
25,61,1
44,62,1
36,63,1
45,64,1
41,65,1
36,66,1
64,68,1
41,69,1
41,70,1
39,71,1
56,72,1
41,73,1
41,74,1
38,75,1
45,76,1
37,77,1
63,78,1
52,79,1
40,80,1
36,81,1
36,82,1
63,83,1
41,84,1
36,85,1
64,86,1
74,87,1
71,88,1
80,89,1
71,90,1
72,91,1
69,92,1
80,93,1
80,94,1
72,95,1
72,0,1
80,2,1
79,3,1
75,4,1
71,5,1
72,6,1
80,7,1
79,8,1
80,10,1
72,11,1
79,12,1
79,13,1
69,14,1
71,15,1
71,16,1
78,17,1
69,19,1
72,20,1
74,21,1
72,22,1
75,23,1
78,25,1
69,26,1
69,27,1
65,28,1
72,29,1
76,30,1
72,31,1
69,32,1
78,33,1
79,34,1
83,36,1
80,37,1
75,38,1
71,39,1
80,40,1
70,41,1
71,42,1
79,43,1
69,44,1
84,45,1
72,46,1
79,47,1
72,48,1
84,49,1
80,50,1
71,51,1
79,52,1
80,53,1
71,54,1
74,55,1
72,56,1
71,58,1
71,59,1
79,60,1
78,61,1
69,62,1
83,63,1
79,64,1
69,65,1
81,66,1
65,69,1
74,70,1
65,71,1
76,72,1
84,73,1
70,74,1
79,75,1
81,76,1
80,77,1
83,78,1
75,79,1
66,81,1
74,82,1
78,83,1
73,84,1
81,85,1
79,86,1
44,96,2
26,97,2
23,98,2
21,87,2
58,88,2
40,89,2
58,90,2
56,91,2
44,92,2
40,93,2
2,94,2
29,95,2
61,0,2
27,1,2
94,2,1
68,3,2
38,4,2
44,5,2
61,6,2
50,7,2
68,8,2
35,9,2
77,10,2
56,11,2
52,12,2
47,13,2
44,14,2
90,15,1
88,16,1
61,17,2
1,18,2
26,19,2
29,20,2
55,21,2
4,22,2
37,23,2
34,24,2
61,25,2
14,26,2
1,27,2
39,28,2
56,29,2
45,30,2
4,31,2
26,32,2
61,33,2
24,34,2
9,35,2
41,36,2
40,37,2
23,38,2
59,39,2
37,40,2
19,41,2
21,42,2
52,43,2
14,44,2
49,45,2
29,46,2
64,47,2
4,48,2
62,49,2
7,50,2
42,51,2
43,52,2
77,53,2
39,54,2
21,55,2
29,56,2
16,57,2
88,58,1
15,59,2
52,60,2
29,61,2
49,62,2
61,63,2
47,64,2
19,65,2
45,66,2
57,67,2
86,68,2
19,69,2
41,70,2
39,71,2
56,72,2
19,73,2
41,74,2
4,75,2
43,76,2
7,77,2
61,78,2
52,79,2
10,80,2
45,81,2
41,82,2
61,83,2
19,84,2
41,85,2
34,86,2
5,96,2
32,97,2
53,98,2
51,87,2
5,88,2
53,89,2
5,90,2
11,91,2
32,92,2
53,93,2
53,94,2
46,95,2
6,0,2
5,1,2
53,2,2
8,3,2
48,4,2
32,5,2
0,6,2
53,7,2
3,8,2
8,9,2
53,10,2
46,11,2
60,12,2
60,13,2
32,14,2
5,15,2
5,16,2
25,17,2
3,18,2
32,19,2
6,20,2
51,21,2
31,22,2
53,23,2
8,24,2
0,25,2
32,26,2
5,27,2
54,28,2
46,29,2
13,30,2
48,31,2
5,32,2
17,33,2
8,34,2
8,35,2
63,36,2
53,37,2
12,38,2
54,39,2
53,40,2
28,41,2
51,42,2
13,43,2
32,44,2
13,45,2
20,46,2
13,47,2
31,48,2
13,49,2
53,50,2
54,51,2
60,52,2
12,53,2
51,54,2
51,55,2
11,56,2
5,57,2
5,58,2
5,59,2
12,60,2
25,61,2
32,62,2
36,63,2
13,64,2
28,65,2
30,66,2
3,68,2
28,69,2
28,70,2
54,71,2
11,72,2
32,73,2
36,74,2
48,75,2
30,76,2
53,77,2
63,78,2
12,79,2
53,80,2
30,81,2
36,82,2
63,83,2
30,84,2
36,85,2
8,86,2
92,96,1
92,97,1
93,98,1
74,87,2
71,88,2
93,89,1
71,90,2
72,91,2
69,92,2
89,93,1
80,94,2
91,95,1
95,0,1
92,1,1
80,2,2
79,3,2
75,4,2
92,5,1
95,6,1
80,7,2
79,8,2
80,10,2
72,11,2
79,12,2
79,13,2
92,14,1
71,15,2
92,16,1
78,17,2
92,18,1
69,19,2
95,20,1
87,21,1
72,22,2
93,23,1
95,25,1
92,26,1
92,27,1
65,28,2
95,29,1
76,30,2
72,31,2
92,32,1
78,33,2
79,34,2
83,36,2
93,37,1
75,38,2
71,39,2
93,40,1
70,41,2
87,42,1
79,43,2
92,44,1
84,45,2
95,46,1
79,47,2
72,48,2
92,49,1
80,50,2
87,51,1
79,52,2
80,53,2
71,54,2
87,55,1
91,56,1
92,57,1
92,58,1
71,59,2
79,60,2
95,61,1
92,62,1
83,63,2
79,64,2
69,65,2
81,66,2
92,68,1
65,69,2
74,70,2
65,71,2
91,72,1
84,73,2
70,74,2
93,75,1
81,76,2
80,77,2
83,78,2
75,79,2
89,80,1
66,81,2
74,82,2
78,83,2
73,84,2
81,85,2
79,86,2
5,96,3
32,97,3
23,98,3
21,87,3
58,88,3
40,89,3
58,90,3
31,91,3
32,92,3
40,93,3
2,94,3
29,95,3
25,0,3
27,1,3
94,2,2
68,3,3
48,4,3
32,5,3
25,6,3
50,7,3
3,8,3
35,9,3
77,10,3
29,11,3
60,12,3
45,13,3
32,14,3
90,15,2
88,16,2
25,17,3
1,18,3
32,19,3
29,20,3
54,21,3
31,22,3
40,23,3
34,24,3
20,25,3
32,26,3
1,27,3
54,28,3
20,29,3
45,30,3
48,31,3
5,32,3
63,33,3
24,34,3
9,35,3
63,36,3
40,37,3
23,38,3
54,39,3
23,40,3
19,41,3
21,42,3
60,43,3
32,44,3
64,45,3
29,46,3
64,47,3
31,48,3
64,49,3
7,50,3
54,51,3
60,52,3
77,53,3
39,54,3
21,55,3
29,56,3
16,57,3
88,58,2
15,59,3
38,60,3
25,61,3
32,62,3
33,63,3
3,64,3
19,65,3
63,66,3
57,67,3
3,68,3
19,69,3
41,70,3
39,71,3
31,72,3
19,73,3
41,74,3
4,75,3
43,76,3
7,77,3
63,78,3
60,79,3
10,80,3
63,81,3
63,82,3
63,83,3
19,84,3
63,85,3
34,86,3
44,96,3
26,97,3
37,98,3
55,87,3
44,88,3
37,89,3
44,90,3
11,91,3
26,92,3
37,93,3
8,94,3
46,95,3
6,0,3
62,1,3
8,2,3
8,3,3
22,4,3
44,5,3
0,6,3
8,7,3
47,8,3
8,9,3
37,10,3
56,11,3
52,12,3
47,13,3
44,14,3
44,15,3
44,16,3
61,17,3
8,18,3
26,19,3
6,20,3
55,21,3
11,22,3
37,23,3
8,24,3
61,25,3
44,26,3
14,27,3
51,28,3
46,29,3
13,30,3
22,31,3
26,32,3
17,33,3
8,34,3
8,35,3
17,36,3
12,37,3
37,38,3
51,39,3
37,40,3
28,41,3
51,42,3
13,43,3
14,44,3
49,45,3
56,46,3
49,47,3
22,48,3
62,49,3
8,50,3
42,51,3
12,52,3
12,53,3
51,54,3
42,55,3
11,56,3
44,57,3
44,58,3
28,59,3
12,60,3
0,61,3
14,62,3
36,63,3
47,64,3
28,65,3
30,66,3
8,68,3
28,69,3
28,70,3
28,71,3
11,72,3
26,73,3
55,74,3
37,75,3
30,76,3
37,77,3
36,78,3
52,79,3
37,80,3
30,81,3
36,82,3
36,83,3
30,84,3
36,85,3
8,86,3
92,96,2
92,97,2
75,98,3
74,87,3
96,88,1
93,89,2
96,90,1
72,91,3
97,92,1
89,93,2
80,94,3
91,95,2
95,0,2
96,1,1
80,2,3
79,3,3
75,4,3
96,5,1
95,6,2
80,7,3
79,8,3
80,10,3
91,11,2
79,12,3
79,13,3
92,14,2
96,15,1
96,16,1
78,17,3
96,18,1
69,19,3
95,20,2
87,21,2
72,22,3
98,23,1
95,25,2
92,26,2
96,27,1
65,28,3
95,29,2
76,30,3
72,31,3
97,32,1
78,33,3
79,34,3
83,36,3
93,37,2
98,38,1
65,39,3
93,40,2
65,41,3
87,42,2
79,43,3
92,44,2
84,45,3
95,46,2
79,47,3
72,48,3
92,49,2
80,50,3
87,51,2
79,52,3
80,53,3
65,54,3
87,55,2
91,56,2
96,57,1
96,58,1
96,59,1
79,60,3
95,61,2
92,62,2
83,63,3
79,64,3
69,65,3
81,66,3
96,68,1
65,69,3
74,70,3
65,71,3
91,72,2
84,73,3
82,74,3
98,75,1
81,76,3
80,77,3
83,78,3
75,79,3
89,80,2
66,81,3
74,82,3
78,83,3
73,84,3
81,85,3
79,86,3
71,96,3
71,97,3
70,87,3
71,88,3
71,90,3
71,92,3
71,5,3
71,14,3
71,15,3
70,19,3
70,21,3
71,26,3
71,27,3
71,28,3
71,32,3
70,36,3
71,39,3
70,41,3
71,42,3
71,44,3
71,51,3
71,54,3
70,55,3
71,58,3
71,59,3
70,63,3
70,65,3
70,66,3
70,69,3
71,70,3
70,71,3
70,73,3
70,74,3
70,78,3
70,81,3
70,82,3
70,83,3
70,84,3
70,85,3
14,96,4
14,97,4
37,98,4
21,87,4
58,88,4
40,89,4
88,90,3
11,91,4
14,92,4
40,93,4
2,94,4
29,95,4
6,0,4
27,1,4
94,2,3
68,3,4
48,4,4
14,5,4
0,6,4
50,7,4
68,8,4
35,9,4
77,10,4
56,11,4
60,12,4
47,13,4
27,14,4
90,15,3
88,16,3
25,17,4
1,18,4
41,19,4
29,20,4
51,21,4
31,22,4
37,23,4
34,24,4
6,25,4
14,26,4
1,27,4
39,28,4
20,29,4
13,30,4
48,31,4
14,32,4
25,33,4
24,34,4
9,35,4
63,36,4
40,37,4
37,38,4
51,39,4
37,40,4
21,41,4
51,42,4
13,43,4
14,44,4
49,45,4
29,46,4
64,47,4
31,48,4
47,49,4
7,50,4
39,51,4
60,52,4
77,53,4
39,54,4
21,55,4
11,56,4
16,57,4
88,58,3
15,59,4
13,60,4
25,61,4
14,62,4
36,63,4
47,64,4
41,65,4
36,66,4
57,67,4
86,68,4
41,69,4
41,70,4
39,71,4
11,72,4
41,73,4
41,74,4
38,75,4
33,76,4
7,77,4
63,78,4
60,79,4
77,80,4
36,81,4
36,82,4
63,83,4
41,84,4
36,85,4
34,86,4
44,96,4
26,97,4
23,98,4
55,87,4
5,88,4
10,89,4
5,90,4
46,91,4
26,92,4
23,93,4
53,94,4
46,95,4
61,0,4
62,1,4
53,2,4
8,3,4
22,4,4
44,5,4
61,6,4
53,7,4
3,8,4
8,9,4
53,10,4
46,11,4
52,12,4
45,13,4
44,14,4
5,15,4
5,16,4
61,17,4
8,18,4
32,19,4
46,20,4
55,21,4
4,22,4
10,23,4
8,24,4
61,25,4
32,26,4
62,27,4
54,28,4
46,29,4
45,30,4
22,31,4
26,32,4
17,33,4
8,34,4
8,35,4
30,36,4
23,37,4
23,38,4
54,39,4
23,40,4
19,41,4
54,42,4
52,43,4
26,44,4
30,45,4
61,46,4
45,47,4
22,48,4
62,49,4
53,50,4
42,51,4
12,52,4
10,53,4
28,54,4
42,55,4
46,56,4
5,57,4
5,58,4
5,59,4
12,60,4
17,61,4
44,62,4
17,63,4
3,64,4
19,65,4
30,66,4
3,68,4
19,69,4
28,70,4
54,71,4
22,72,4
19,73,4
55,74,4
4,75,4
30,76,4
53,77,4
17,78,4
52,79,4
10,80,4
30,81,4
55,82,4
17,83,4
30,84,4
30,85,4
8,86,4
92,96,3
92,97,3
75,98,4
74,87,4
96,88,2
93,89,3
96,90,2
72,91,4
97,92,2
89,93,3
80,94,4
91,95,3
95,0,3
96,1,2
80,2,4
79,3,4
75,4,4
96,5,2
95,6,3
80,7,4
79,8,4
80,10,4
91,11,3
79,12,4
79,13,4
92,14,3
96,15,2
96,16,2
78,17,4
96,18,2
69,19,4
95,20,3
87,21,3
72,22,4
98,23,2
95,25,3
92,26,3
96,27,2
71,28,4
95,29,3
81,30,4
72,31,4
97,32,2
78,33,4
79,34,4
83,36,4
93,37,3
98,38,2
71,39,4
93,40,3
70,41,4
87,42,3
79,43,4
92,44,3
84,45,4
95,46,3
79,47,4
72,48,4
92,49,3
80,50,4
87,51,3
79,52,4
80,53,4
71,54,4
87,55,3
91,56,3
96,57,2
96,58,2
71,59,4
79,60,4
95,61,3
92,62,3
83,63,4
79,64,4
